index	x1	x2	label
1	-0.8892682266720056	-0.47127700131441097	1
2	-0.9476950868554335	0.0	0
3	-0.877700038471548	0.0	0
4	0.0	0.14009566182050348	0
5	0.0	-0.7617730822332202	0
6	0.37020758228001804	-0.7284754747376677	0
7	-0.02784368377448465	0.84067598656131	0
8	-0.11143546925318626	0.6923205984949444	0
9	-0.5642327061821789	-0.512499792106643	0
10	0.5779683416915893	-0.19524069774683683	0
11	0.7227750652707289	0.0	0
12	0.0	0.0	0
13	-0.44913819073610317	0.7375767975164181	0
14	0.07744444582393373	-0.8362515732318114	0
15	-0.6389180575406633	0.0	0
16	0.0	0.0	0
17	0.0	-0.863947677777098	0
18	0.6090315791285069	0.0	0
19	0.0013845242032610727	0.3817238858265868	0
20	-0.052999049915773755	0.0	0
21	0.7867753830713269	0.3155043774638092	0
22	0.0	-0.628630178407377	0
23	0.0	0.8425814421737781	0
24	0.3213760975749399	-0.24077416174420618	0
25	0.8935138926128201	-0.32535384408343104	0
26	0.4416648575523361	-0.3935697292577436	0
27	0.3928620619117116	-0.9858610752333932	1
28	0.0	-0.8659559558570762	0
29	-0.8670630739636958	-0.7407243585814066	1
30	0.0	-0.826987512642315	0
31	-0.0764141418859563	0.0	0
32	0.0	0.0	0
33	0.18578651642780586	0.0	0
34	0.0	-0.634567437441873	0
35	-0.03725401671041406	0.4524343991426195	0
36	-0.9915928750718839	0.0	0
37	-0.6934834507719918	0.0	0
38	0.0	-0.8522158408967592	0
39	0.0	0.0	0
40	-0.6591548870995041	-0.880104902269285	1
41	0.25063965811321	0.0	0
42	0.0	-0.7877919826136985	0
43	0.0	0.2799044535282861	0
44	-0.3353496345838164	0.0	0
45	-0.8820465930068079	0.0	0
46	-0.28259993677299533	0.0	0
47	-0.9707793650777178	0.2628592873924097	1
48	0.6189241454214305	0.16860612613936776	0
49	-0.4183452736581714	-0.718105454649785	0
50	0.0	-0.3775549550586076	0
51	-0.5390783908955586	-0.16620932335778016	0
52	0.0	-0.13674258528046823	0
53	0.022461852581452724	0.9222337282007116	0
54	-0.36676391611651815	0.8064520951004499	0
55	0.7020526008905034	0.0	0
56	-0.9385917981645808	0.0	0
57	-0.41836377604478747	-0.02897574921080126	0
58	-0.2855477530907514	0.03986332553225014	0
59	-0.9337449718581174	-0.7690604324990631	1
60	0.0	-0.9779496244357715	0
61	0.0	0.0	0
62	-0.4528745521756147	0.0	0
63	-0.2531200892511506	-0.7091726138516445	0
64	-0.9486998287685676	0.0	0
65	0.19158291462760602	0.1718310835129353	0
66	0.0	-0.7673781245247355	0
67	-0.894911779523876	0.7900419247017454	1
68	0.0	0.7913277084457476	0
69	-0.907528135455348	0.0	0
70	0.5669532643258034	-0.7524584767577099	0
71	0.9509936501472733	-0.2505398859008471	0
72	-0.028954727261273572	0.9185609457736069	0
73	-0.5312613990475692	-0.4889740507233087	0
74	0.0	0.3227200435693508	0
75	-0.4627987992153756	0.0	0
76	0.7586542054358228	0.0	0
77	-0.26752785077496444	0.33134047379748066	0
78	0.0	0.0	0
79	-0.1949749797440875	0.0	0
80	0.11777263457495435	0.0	0
81	0.0	-0.3514405794150618	0
82	-0.0883242822341328	0.8551928640835409	0
83	-0.6488451609659112	0.7964217315574453	1
84	0.4445688014656958	0.0	0
85	-0.4511845981772359	0.0	0
86	0.0653837040271179	0.46652745485752845	0
87	0.0	0.0	0
88	0.7895645286121622	0.0	0
89	0.7566122939037263	0.28140800117685605	0
90	0.23538929148471588	0.0	0
91	0.0	0.0	0
92	0.17557165701902622	0.9072862489646171	0
93	0.0	-0.15757391908692442	0
94	-0.5020274179450821	0.9929826530732428	1
95	0.0	0.6422539071470454	0
96	0.0	-0.29205177710669916	0
97	0.0	0.07906693211780447	0
98	0.88590048094214	0.0	0
99	-0.7102552879450205	-0.6684660657636599	0
100	-0.6352907066883872	-0.08811899792546263	0
101	-0.026275593246561035	-0.9875420857937343	0
102	-0.15555138505727684	-0.2216893254411899	0
103	-0.7382978397159644	0.0	0
104	0.7236997973305914	-0.412677728198119	0
105	0.08508347939350513	0.0	0
106	-0.3742772623778011	-0.7279110574961501	0
107	0.059053840332119356	0.0	0
108	0.11572506281456207	0.5276529012848398	0
109	0.0	0.27918894553317386	0
110	-0.3403767519357124	0.0	0
111	0.09066764071407207	-0.6032850285874729	0
112	0.0	-0.5029413185909613	0
113	0.5799716285943187	-0.043425923487648066	0
114	0.0	0.8391101914191752	0
115	0.7595013576559237	0.8991268442296888	1
116	0.0485132239086733	0.0	0
117	0.12360568728215204	0.0	0
118	-0.00777676440006736	0.9091745568664001	0
119	0.8588594402549972	0.7416278294463396	1
120	0.591087329901616	0.0	0
121	0.0	0.0	0
122	-0.43089262447971277	-0.522161697878487	0
123	0.02154696497494013	-0.9116162212533188	0
124	0.0	0.0	0
125	-0.04044189764479322	0.4515042733615764	0
126	0.7151259226722693	0.0	0
127	0.6997229086006835	-0.9500636818862902	1
128	-0.8535908871854525	-0.12541184795820115	0
129	0.931656058609298	0.0	0
130	-0.751270894782203	-0.7688293925297286	1
131	0.7074782721062787	0.0	0
132	0.9868540853051129	0.0	0
133	0.0	0.3770862474055292	0
134	0.0	0.5958658767559504	0
135	0.0	0.49666563089326154	0
136	0.0	0.0	0
137	0.5701412903119919	0.0	0
138	0.0	0.9671659072124659	0
139	0.3183817160451422	0.9641684603766768	1
140	-0.663711198227849	-0.5261703340578884	0
141	0.0	-0.40599340708562015	0
142	0.0	0.019732604294488088	0
143	-0.6388360544746874	0.07620455929793224	0
144	-0.8218987893631964	-0.3282475954401005	0
145	0.04111013729616386	0.6755681859924306	0
146	-0.837169591023624	0.7305527918535921	1
147	-0.575738296875886	0.9595081347429721	1
148	0.9747985275598832	0.0	0
149	0.7626148794641264	0.0	0
150	0.42472536865984856	-0.8458037977547965	0
151	0.277580286779901	-0.9797797358379633	1
152	0.6156730966491375	0.0	0
153	0.7314080185259191	-0.22556673696001628	0
154	0.0	0.0	0
155	0.0	0.23062890384848567	0
156	-0.7804090171910677	0.0	0
157	0.0	0.4729487013758715	0
158	0.0	-0.6915860044585858	0
159	0.7574821957744688	0.5624376886366239	0
160	0.47775778389398293	0.0	0
161	0.9344146837750332	-0.5785398078408708	1
162	0.0	0.12220115294414657	0
163	0.561642828551981	-0.6730328886968355	0
164	0.4032687767821752	-0.3759605966592463	0
165	0.11220186520366027	0.0	0
166	0.0	0.0	0
167	0.8878788837836837	-0.77209490919592	1
168	0.5694435724879483	0.0	0
169	-0.6407268520919639	0.0	0
170	0.6744706360551137	0.3150173326376585	0
171	-0.3561123658437214	0.0	0
172	-0.9665522081879065	0.6268570562493497	1
173	0.0	-0.036803300701280794	0
174	-0.1421609450833744	0.0	0
175	-0.5523629643438789	0.0	0
176	0.267275871580804	-0.6516418380266308	0
177	0.3153779428302127	0.6393536353982788	0
178	-0.9284163651934338	0.7896617116594327	1
179	0.0	0.0	0
180	-0.8477591855136243	0.0	0
181	0.9681666577324243	0.0	0
182	0.0	-0.09463977973312887	0
183	0.7626741607445809	0.0	0
184	0.0700382084104536	0.0	0
185	0.0	0.0	0
186	-0.6115405570642165	0.8142503673570927	1
187	0.4459792513933948	-0.2917208940308338	0
188	-0.017999146335006766	0.11492421500709848	0
189	-0.2508124904744594	-0.651935477988875	0
190	-0.9903521426914975	-0.8853370979985293	1
191	0.32611944235319745	0.0	0
192	0.0	0.0	0
193	0.0	0.8257570577340722	0
194	0.0	0.5448198716698733	0
195	0.0	0.6533674522003244	0
196	0.0	0.0	0
197	0.9205177202101102	-0.1751803792769373	0
198	-0.6676447455518794	0.32062894617179905	0
199	-0.5953357689652437	-0.3067831236215688	0
200	0.0	0.01753647456014651	0
201	-0.17702083567037585	0.20535047633342762	0
202	0.55369742334653	0.0	0
203	0.0	0.39476574474182646	0
204	0.9733320953864045	-0.22871672814544897	0
205	-0.014945421073839449	0.8767660761789724	0
206	-0.7991768562594032	-0.9072778373977818	1
207	0.008805120982944392	0.0	0
208	0.0	0.0	0
209	0.34328506985207374	0.9323712943775946	0
210	-0.8131828191385754	-0.6669710978272041	1
211	-0.9019110382925479	0.0	0
212	0.0	0.0	0
213	0.0	0.7650303598683291	0
214	0.8085766817033797	0.19067064672736422	0
215	-0.8328842546493836	0.0	0
216	0.0	0.9493107464947285	0
217	0.0	0.0	0
218	0.9469443343370787	0.0	0
219	0.5343226540961347	0.2694330937501721	0
220	0.4576001296278013	0.0	0
221	-0.39954520360983015	0.0	0
222	-0.20225309544757097	-0.6623612061326141	0
223	0.0	0.0	0
224	0.0	-0.09986944299891676	0
225	0.0	0.44506213044667287	0
226	0.0	0.4623149360110106	0
227	-0.4862362102990251	0.0	0
228	0.31226398081013296	-0.19923942021773455	0
229	0.3191185056755861	-0.3351127447986211	0
230	-0.8503639620628476	0.8662309815881362	1
231	-0.8696436880696514	-0.7786574524937904	1
232	-0.8047181862295532	-0.20020758853297804	0
233	-0.618380959228067	0.898003545935894	1
234	-0.8223632912860516	-0.01212185260440024	0
235	0.0	0.0	0
236	0.0	0.43995887875368767	0
237	0.9993662707977807	-0.7732735025516694	1
238	0.4245102962120191	0.3261817576468726	0
239	0.7382955826816536	0.050360696970326635	0
240	0.8628414048630748	0.6679247513528127	1
241	0.08114970818752842	-0.7668698323093783	0
242	-0.2659524218415701	0.0	0
243	0.0	-0.7619747105147597	0
244	0.5070069406679468	0.0	0
245	0.7058968944199241	0.0	0
246	0.0	0.2351383532681467	0
247	0.41109503896162736	-0.414417681831998	0
248	-0.06757697382893635	0.0	0
249	0.6312681925781274	0.7505685554698585	0
250	0.0	0.569893424274332	0
251	-0.5280768216642536	0.025750120800724474	0
252	0.7934216194757596	-0.486434425250729	0
253	-0.8966706620598133	-0.5572484638925261	1
254	0.0	0.0	0
255	-0.5668127279887627	-0.8183804261080214	0
256	0.0	0.0	0
257	-0.3317506723349214	-0.432228432845863	0
258	-0.5323195997248029	0.0	0
259	0.3619518569855492	-0.45716495319070105	0
260	0.0	0.0	0
261	0.8722630817300505	0.0	0
262	0.5141758699881073	0.0	0
263	0.11592609686917688	0.7816970598275268	0
264	0.6061126806178974	0.6848848722045359	0
265	0.0	0.6410759615651214	0
266	0.0	-0.8989231402242397	0
267	0.38939192860990246	-0.3123607672997132	0
268	0.582803179887301	0.05675751635473025	0
269	-0.8205899536012983	0.0	0
270	-0.9395590424975689	-0.20014102471812634	0
271	0.0	0.0	0
272	-0.1474332234939476	0.0	0
273	0.29787209637693557	0.0	0
274	0.0	-0.9813626440764297	0
275	0.6559973638116343	-0.6969022126666712	0
276	0.1480908223734887	-0.564719420060384	0
277	0.0	-0.3534536363569136	0
278	0.0	-0.8154068102543469	0
279	0.4282627171072585	0.18553864101974615	0
280	0.0	-0.9146816213945461	0
281	0.21247496286573786	0.22414630299346494	0
282	0.9827468017009954	0.7132882649994062	1
283	-0.03886393877667127	-0.7466612945025956	0
284	-0.9620502313236315	0.3929315386006974	1
285	-0.9453389363830859	0.0	0
286	-0.7626719656873882	-0.5246181956687879	0
287	0.0	-0.08791680820285441	0
288	-0.7280832405100021	0.2882286076601037	0
289	0.0	0.0	0
290	0.9305681071612943	0.0	0
291	0.0	0.7683493886379134	0
292	-0.9966921752020361	-0.9355087797426213	1
293	0.0	-0.11572078593195834	0
294	-0.4476534824409495	-0.8769470040871805	0
295	0.660824093539305	0.7774573622088368	1
296	0.0	0.5728331170320606	0
297	-0.2616365552257973	0.28737665352271935	0
298	-0.04320486793751499	-0.2418254302548999	0
299	0.14431556461810657	-0.6579835119380247	0
300	0.0	-0.8379527406257637	0
301	0.0	0.38365040813766316	0
302	0.0522731871996418	-0.38938490601472486	0
303	0.6060344516611472	0.6358306165850572	0
304	-0.9425184400807753	0.9161411764796684	1
305	0.8083703254404697	0.0	0
306	0.0	0.0	0
307	0.13639197777452383	0.4481177549122818	0
308	-0.21209549554559848	0.5250745329143678	0
309	0.8093732172529694	0.6383929633402935	1
310	0.0	-0.6319852050937143	0
311	0.0	0.3595054071640448	0
312	0.3140491639433448	0.6381044290230715	0
313	0.18925642519994645	0.0	0
314	0.0	0.0	0
315	-0.9777672608070413	0.0	0
316	0.0	0.8288415205106249	0
317	0.5288119570694122	0.4852179999506333	0
318	0.842260074135979	0.46777309507429854	0
319	-0.7672048549838022	0.0	0
320	0.4135853406667487	0.0	0
321	0.15552582837039708	0.013094190006659012	0
322	0.0	-0.5209598236397198	0
323	-0.3408761007288682	0.34789985094192644	0
324	-0.4835229110924718	0.0	0
325	0.0	0.4984913167028857	0
326	0.23530227620087663	0.0	0
327	0.0	0.0	0
328	0.40602040338695633	0.24397132170218028	0
329	-0.40147448179763057	-0.9925885698952049	1
330	0.28215426387965015	0.0	0
331	-0.19242401928592234	0.0	0
332	0.0	0.0	0
333	-0.6172886336881893	-0.20588377934357271	0
334	0.9291902476916318	0.6524132445195178	1
335	0.0	0.10460447507830017	0
336	0.8535525157853532	-0.47170369217229235	0
337	-0.07898836716085045	0.0	0
338	0.0	0.0	0
339	0.4665695276930274	-0.8005841739858885	0
340	0.0	0.8231541909757039	0
341	0.8609869082989531	0.23034343404369484	0
342	0.0	0.0	0
343	-0.07838376727421703	0.0	0
344	0.0	-0.7974223520726295	0
345	0.0	0.0	0
346	-0.8388782251116091	0.8227396314502211	1
347	0.0	0.0	0
348	0.6185044531327276	0.9175518530740076	1
349	0.0	-0.8492561574866898	0
350	-0.06850812863117328	-0.07422313636487732	0
351	0.527980456654115	-0.6472634012164983	0
352	0.0	-0.9476371381621675	0
353	0.0	0.0	0
354	0.0	-0.7412105564120737	0
355	0.8842160489903222	0.0	0
356	0.0	0.732522614053658	0
357	0.6995642858378003	-0.060374783212858274	0
358	0.0	0.8209685093367515	0
359	-0.32900378090768845	0.0	0
360	0.6768777091754852	-0.5879431249773573	0
361	-0.7189009345489926	0.03719349031913943	0
362	0.9201185579153236	0.6942881786188102	1
363	0.0	0.9272755104032776	0
364	0.0	0.0	0
365	-0.32382687726369896	-0.12529533808008075	0
366	0.0	0.0	0
367	0.7808364002380536	0.0	0
368	0.9365625259132595	0.0	0
369	0.9507147999065086	-0.8999189940197102	1
370	0.0	0.0	0
371	-0.63249301603915	0.0	0
372	0.0	0.8414745486578994	0
373	0.1633367108380004	-0.7659165722738079	0
374	-0.70543764115965	0.0	0
375	0.0	0.0	0
376	0.4512200507037528	0.6482160562292312	0
377	-0.982002514131283	-0.45126157946037926	1
378	-0.5008351093060578	0.0	0
379	0.0	0.0	0
380	-0.14738548442583066	0.0	0
381	-0.3144420745864398	-0.9488694293543493	0
382	-0.8193825489956016	-0.5588012336328445	0
383	0.0	-0.5282237387738066	0
384	-0.19468517699883203	-0.7205428920222887	0
385	-0.6304036171213537	0.0	0
386	-0.42900201417268113	-0.1742973822003383	0
387	0.0	-0.4748805767977612	0
388	0.0	0.0	0
389	-0.2271225466000708	-0.8735359662871395	0
390	0.0	-0.15471220784140982	0
391	-0.1211986419665596	0.0	0
392	0.0	0.8547737059028419	0
393	0.0	-0.4305891988481273	0
394	0.0	0.0	0
395	0.0	0.23246011207104522	0
396	0.0	0.4328469667656579	0
397	0.0	0.0	0
398	-0.45696222319206137	-0.4212933468313649	0
399	0.0	0.7645830941842187	0
400	-0.16891443963331088	0.7971079334860156	0
401	0.0	-0.9255621830129493	0
402	0.19549770922722864	0.37377240496863506	0
403	0.9035987558647051	-0.7753737534366474	1
404	0.0	0.0	0
405	-0.7857150577205577	-0.22113511117941842	0
406	0.0	-0.02215669997861791	0
407	-0.4255138099073691	0.0	0
408	0.3749199956106084	0.0	0
409	-0.8691989779720526	0.0	0
410	0.0	-0.8862227758978691	0
411	0.2759838919731773	-0.630651531397211	0
412	-0.46534338324981206	0.0	0
413	0.9703958069160448	0.0	0
414	-0.0900919172951119	0.020797897302279544	0
415	-0.04425870325421799	0.0	0
416	0.0	0.0	0
417	0.0	0.0	0
418	-0.4047615617042388	0.0	0
419	0.0	0.0	0
420	0.0	0.8029860750230812	0
421	0.0	0.0	0
422	-0.33934233128242475	-0.9847926962844498	1
423	0.1832460861445444	0.0	0
424	-0.18488013137312098	-0.4271893708902643	0
425	-0.5180050092720513	0.4501828689960693	0
426	0.0	0.0	0
427	0.0	0.0	0
428	0.25758471999244326	-0.04827498931544383	0
429	0.09733005043571796	-0.4585955424600695	0
430	0.9795013941465764	0.6252176378575579	1
431	0.0	0.0	0
432	0.9039731846475121	0.23904596551655988	0
433	0.0	0.0	0
434	0.8231690722204408	0.8310520144901516	1
435	0.0	0.0	0
436	0.8177353198499099	0.35560937385832014	0
437	-0.3561616303557985	0.0	0
438	0.0	0.0	0
439	0.0	0.0	0
440	0.0	-0.1265550469235176	0
441	0.19713057971551118	0.3843627388133555	0
442	-0.767138667954497	0.0	0
443	0.4402352913290771	0.0	0
444	0.0	-0.7942457776459145	0
445	0.0	-0.5437881542546269	0
446	0.9769820867849239	0.0	0
447	0.16214512166026918	0.7464426483549643	0
448	-0.7421320681831963	0.0	0
449	0.0	-0.2356430252111511	0
450	0.0	0.0	0
451	0.0	0.8999622777484746	0
452	0.0	0.0	0
453	0.0	0.5446201118040667	0
454	0.1054429834757119	0.0	0
455	0.0	0.0	0
456	0.0	0.07006326270822882	0
457	0.6084594798993014	0.8897859945261428	1
458	-0.034987636228219876	0.9149186222185165	0
459	0.5960740423260945	0.600760006163629	0
460	0.0	0.0	0
461	0.0	-0.15450387301557988	0
462	-0.5182480461583348	-0.7752486806267387	0
463	-0.5782612672522609	-0.5268339985009158	0
464	-0.06262177249494305	-0.04703280566948853	0
465	-0.15515059825998323	-0.3173852370189393	0
466	-0.34977109343771384	-0.9424870543217793	1
467	0.0	0.0	0
468	0.6960591932709028	0.0	0
469	0.0	0.0	0
470	0.0	0.0	0
471	-0.00265771236763257	0.0	0
472	-0.8495949907681654	0.6223513559765984	1
473	0.019515065488187378	0.1895211776465351	0
474	0.0	0.0	0
475	0.0	0.0	0
476	0.6594403497564306	-0.08433386408238008	0
477	0.0	0.3341321480270929	0
478	0.8428904153272943	0.0	0
479	0.0	-0.9038636381676722	0
480	0.7755163577144634	0.0	0
481	-0.7292573096492418	0.0	0
482	0.21775064976086123	0.5375673289937984	0
483	-0.7326516372274039	0.36128509187599955	0
484	-0.6412307592502868	-0.07578995168030866	0
485	0.17462282932914686	0.47897991275826324	0
486	0.0	0.16950066388988072	0
487	0.07255743409821958	0.0	0
488	0.0	-0.7649375511116806	0
